0; 1000_100_0.7_0.1_50; 4236
1; 1000_100_0.7_0.1_50; 3246
2; 1000_100_0.7_0.1_50; 4236
3; 1000_100_0.7_0.1_50; 4236
4; 1000_100_0.7_0.1_50; 4236
