;Current Best;Current Average;Current Worst;Global Best
210;4236;18260,906;51256;4236
211;4238;17564,232;54256;4236
212;4238;17846,066;55278;4236
213;4238;17924,674;51272;4236
214;4236;16811,453;63260;4236
215;4236;17793,506;46270;4236
216;4236;17486,287;66276;4236
217;4236;18999,926;66268;4236
218;4236;18726,76;52266;4236
219;4238;18112,906;49256;4236
220;4236;18053,693;50264;4236
221;4236;18459,486;52266;4236
222;4238;18732,773;65266;4236
223;4236;17726,188;60256;4236
224;4236;18405,473;59274;4236
225;4236;18079,32;53268;4236
226;4236;17739,006;51268;4236
227;4236;17896,486;50262;4236
228;4236;18684,193;49272;4236
229;4236;18437,627;67262;4236
230;4238;18019,947;51260;4236
231;4236;18567,1;60258;4236
232;4236;17872,9;68266;4236
233;4236;18326,46;59270;4236
234;4236;16688,9;58266;4236
235;4236;18795,48;55266;4236
236;4236;18599,926;56266;4236
237;4236;17913,6;60270;4236
238;4238;17673,06;51264;4236
239;4236;18076,92;60260;4236
240;4236;18178,633;56268;4236
241;4236;18885,854;61260;4236
242;4236;19063,54;53264;4236
243;4238;18533,293;61268;4236
244;4238;18927,834;56276;4236
245;4238;18552,812;46266;4236
246;4238;17095,527;59264;4236
247;4238;16991,166;56256;4236
248;4238;17683,627;49272;4236
249;4240;18331,826;60266;4236
250;4238;17008,312;56270;4236
251;4236;18421,34;49266;4236
252;4236;17734,047;58256;4236
253;4236;18299,8;48268;4236
254;4236;18139,607;49254;4236
255;4236;18686,434;55268;4236
256;4236;18465,854;56268;4236
257;4236;18421,8;57264;4236
258;4236;18023,812;57260;4236
259;4236;18275,086;51246;4236
260;4238;17777,127;66270;4236
261;4240;18851,107;56270;4236
262;4238;18078,107;49274;4236
263;4236;18060,527;54266;4236
264;4238;18243,846;57274;4236
265;4236;18280,08;58264;4236
266;4236;17796,273;51248;4236
267;4236;18589,393;57270;4236
268;4236;17939,82;52288;4236
269;4236;19543,166;58264;4236
270;4236;17591,88;59274;4236
271;4236;19009,32;67262;4236
272;4236;18563,354;70266;4236
273;4236;18885,24;63268;4236
274;4236;16131,713;59274;4236
275;4238;18581,953;52258;4236
276;4238;19154,38;60252;4236
277;4238;18124,48;52266;4236
278;4238;17688,354;50260;4236
279;4236;17481,633;67268;4236
280;4238;18621,027;57256;4236
281;4236;18223,127;67266;4236
282;4236;17792,66;52264;4236
283;4236;19032,326;61264;4236
284;4236;18239,5;60262;4236
285;4238;17943,127;58256;4236
286;4238;18003,52;50254;4236
287;4236;17723,006;50260;4236
288;4236;17445,5;56270;4236
289;4238;17893,02;54260;4236
290;4238;17910,32;50264;4236
291;4238;17613,613;50276;4236
292;4238;18583,467;50262;4236
293;4236;18614,367;54268;4236
294;4238;18458,58;53254;4236
295;4238;18918,4;59258;4236
296;4238;18183,8;49272;4236
297;4236;18534,133;59254;4236
298;4238;19223,453;60260;4236
299;4238;18056,553;58268;4236
300;4238;18707,674;50258;4236
301;4236;18420,5;50264;4236
302;4238;18016,033;44280;4236
303;4238;17506,254;53272;4236
304;4238;18252,426;49264;4236
305;4236;18342,906;57252;4236
306;4236;17803;52264;4236
307;4238;18423,26;57264;4236
308;4236;19164,82;51284;4236
309;4236;18363,934;58262;4236
310;4238;18033,107;50254;4236
311;4238;18197,453;57264;4236
312;4238;19091,86;59254;4236
313;4236;18519,094;55276;4236
314;4238;17594,574;57264;4236
315;4238;17266,467;52254;4236
316;4238;16857,22;54260;4236
317;4238;17744,213;53250;4236
318;4238;17295,146;54260;4236
319;4238;18209,52;52254;4236
320;4238;17868,926;54250;4236
321;4240;17531,08;51264;4236
322;4238;17210,947;60270;4236
323;4240;17657,58;58274;4236
324;4240;18378,414;59260;4236
325;4238;17701,453;49262;4236
326;4238;18925,854;55260;4236
327;4238;18555,812;66256;4236
328;4238;18684,48;60272;4236
329;4236;17044,14;58254;4236
330;4236;19193,42;55274;4236
331;4238;18086,18;53256;4236
332;4238;18811,8;50266;4236
333;4238;19405,36;62264;4236
334;4238;17735,52;59276;4236
335;4238;18888,207;52272;4236
336;4238;17421,254;49252;4236
337;4238;19016,9;61268;4236
338;4238;18161,06;59280;4236
339;4238;17184,92;52254;4236
340;4238;18371,426;54278;4236
341;4238;18204,773;60258;4236
342;4238;18167,453;58272;4236
343;4238;18972,387;57270;4236
344;4238;17705,84;47272;4236
345;4236;19144,887;59270;4236
346;4236;18022,527;69262;4236
347;4236;17985,8;51254;4236
348;4236;18135,246;53268;4236
349;4236;18469,34;55266;4236
350;4236;19321,094;58268;4236
351;4238;17940,9;59258;4236
352;4236;18641,086;59268;4236
353;4236;17750,553;47274;4236
354;4236;18570,533;52268;4236
355;4236;18306,094;59270;4236
356;4236;19049,98;60276;4236
357;4236;17322,88;54268;4236
358;4236;18152,28;56264;4236
359;4236;18298,268;54262;4236
360;4236;18395,646;70266;4236
361;4236;18973,006;54258;4236
362;4236;17624,434;62274;4236
363;4236;18397,867;51254;4236
364;4236;19595,46;66276;4236
365;4238;19079,66;57270;4236
366;4238;18499,666;61256;4236
367;4236;18553,62;65258;4236
368;4236;19773,8;58268;4236
369;4236;18130,188;53276;4236
370;4236;18043,6;54280;4236
371;4238;18524,107;61272;4236
372;4236;19435,52;64272;4236
373;4236;18044,754;59256;4236
374;4238;19232,174;57270;4236
375;4238;19392,174;60270;4236
376;4238;18506,36;68274;4236
377;4238;18065,973;52264;4236
378;4238;17589,867;51262;4236
379;4238;17991,354;61280;4236
380;4238;18610,514;64276;4236
381;4236;18975,28;53266;4236
382;4236;18108,38;53260;4236
383;4238;19311,406;60254;4236
384;4238;19337,947;68272;4236
385;4238;18281,867;50270;4236
386;4238;18504,227;59264;4236
387;4240;17474,28;47282;4236
388;4240;18111,354;58262;4236
389;4238;18794,793;59256;4236
390;4238;18085,166;57262;4236
391;4240;19219,18;57260;4236
392;4240;18071,268;58270;4236
393;4240;18158,254;54278;4236
394;4238;17415,88;54274;4236
395;4238;17782,654;61256;4236
396;4238;19806,986;54272;4236
397;4238;18636,434;60260;4236
398;4240;17587,094;51266;4236
399;4240;17233,627;55278;4236
