0; 100_500_0.7_0.1_5; 4236
1; 100_500_0.7_0.1_5; 3246
2; 100_500_0.7_0.1_5; 4236
3; 100_500_0.7_0.1_5; 3246
4; 100_500_0.7_0.1_5; 4236
