;Current Best;Current Average;Current Worst;Global Best
173;4238;17221,44;60262;4238
174;4238;17404,732;53270;4238
175;4238;18041,074;49266;4238
176;4238;17224,88;46258;4238
177;4238;17694,953;50258;4238
178;4238;17377,32;50262;4238
179;4238;16881,36;61268;4238
180;4238;16581,28;57266;4238
181;4238;17898,613;52270;4238
182;4238;17028,232;55254;4238
183;4238;17347,834;50268;4238
184;4238;18205,2;57272;4238
185;4238;17201,42;49256;4238
186;4238;17408,494;52278;4238
187;4238;17298,027;56272;4238
188;4238;18434,56;50260;4238
189;4238;16837,688;55268;4238
190;4238;18638,854;59270;4238
191;4238;17221,354;51258;4238
192;4238;17364,732;50266;4238
193;4238;17070,8;48264;4238
194;4238;18085,113;48264;4238
195;4238;17537,64;63272;4238
196;4238;16977,566;47268;4238
197;4238;17184,646;50258;4238
198;4238;17337,688;53262;4238
199;4238;17387,594;69258;4238
200;4238;16811,633;53264;4238
201;4238;17260,787;49256;4238
202;4238;17518,406;53264;4238
203;4238;17478,027;50268;4238
204;4238;17788,48;59264;4238
205;4238;17411,22;49266;4238
206;4238;17788,453;55262;4238
207;4238;17517,934;51262;4238
208;4238;17504,78;67258;4238
209;4238;17214,447;60266;4238
210;4238;17241,768;62274;4238
211;4238;17684,66;59272;4238
212;4238;16371,32;49260;4238
213;4238;18301,84;49262;4238
214;4238;18608,96;46264;4238
215;4238;16454,707;52260;4238
216;4238;17234,414;49248;4238
217;4238;17768,688;49278;4238
218;4238;17548,26;65268;4238
219;4238;16888,586;45268;4238
220;4238;18161,994;49262;4238
221;4238;17274,188;52266;4238
222;4238;17398,268;51258;4238
223;4238;18015,14;62264;4238
224;4238;16991,38;49260;4238
225;4238;17984,547;59256;4238
226;4238;16721,28;48260;4238
227;4238;16717,74;48266;4238
228;4238;17367,76;49266;4238
229;4238;18125,166;59266;4238
230;4238;17894,72;50264;4238
231;4238;17662,232;51260;4238
232;4238;17321,707;50262;4238
233;4238;17391,453;48268;4238
234;4238;16441,107;49260;4238
235;4238;17085,32;58268;4238
236;4238;17241,613;56272;4238
237;4238;17438,053;52272;4238
238;4238;17798,246;50266;4238
239;4238;18234,34;43256;4238
240;4238;17912,04;51268;4238
241;4238;18055,387;56264;4238
242;4238;16778,16;52272;4238
243;4238;17788,053;48262;4238
244;4238;17188,14;51260;4238
245;4238;18348,633;50262;4238
246;4238;18015,12;70264;4238
247;4238;16714,594;50256;4238
248;4238;17511,727;48266;4238
249;4238;17598,014;53266;4238
250;4238;17251,312;52254;4238
251;4238;17151,406;49266;4238
252;4238;17158,193;50266;4238
253;4238;17300,96;48258;4238
254;4238;18132,38;59276;4238
255;4238;17624,9;50264;4238
256;4238;17898,674;55256;4238
257;4238;16694,54;53278;4238
258;4238;16253,634;57272;4238
259;4238;16850,727;52252;4238
260;4238;16841,506;48262;4238
261;4238;17285,107;52280;4238
262;4238;17047,846;50276;4238
263;4238;17529,033;50264;4238
264;4238;16833,494;48258;4238
265;4238;17228,826;54272;4238
266;4238;18238,387;51256;4238
267;4238;16791,22;54268;4238
268;4238;17125,066;42254;4238
269;4238;17335,174;52254;4238
270;4238;17294,527;56264;4238
271;4238;17231,527;46268;4238
272;4238;18305,3;49272;4238
273;4238;17611,553;53276;4238
274;4238;17130,893;52256;4238
275;4238;16991,2;45254;4238
276;4238;16941,307;50256;4238
277;4238;17954,9;72252;4238
278;4238;18144,867;52272;4238
279;4238;17214,887;63270;4238
280;4238;16884,307;55270;4238
281;4238;17298,166;51248;4238
282;4238;16587,58;56270;4238
283;4238;17501,787;48260;4238
284;4238;17995,127;60266;4238
285;4238;17088,232;56278;4238
286;4238;17124,38;59250;4238
287;4238;18839,053;50254;4238
288;4238;16484,613;52276;4238
289;4238;17088,18;51270;4238
290;4238;17561,574;60262;4238
291;4238;18962,38;52268;4238
292;4238;16797,387;46256;4238
293;4238;17784,826;50256;4238
294;4238;18165,406;53272;4238
295;4238;17641,906;49248;4238
296;4238;16761,334;46260;4238
297;4238;17498,027;57268;4238
298;4238;17134,84;47266;4238
299;4238;16834,86;51258;4238
300;4238;17345,033;59270;4238
301;4238;17968,232;50274;4238
302;4238;16133,66;53280;4238
303;4238;18015,393;53254;4238
304;4238;16213,387;54268;4238
305;4238;18531,553;52254;4238
306;4238;17941,846;54268;4238
307;4238;18239,38;61274;4238
308;4238;17267,547;54274;4238
309;4238;17678,373;50260;4238
310;4238;18075,58;52272;4238
311;4238;17918,627;54262;4238
312;4238;17471,674;60266;4238
313;4238;18088,074;50270;4238
314;4238;17007,426;49260;4238
315;4238;17644,54;49256;4238
316;4238;18131,56;51256;4238
317;4238;18185,074;51270;4238
318;4238;16307,634;53270;4238
319;4238;17145,28;42264;4238
320;4238;17811,494;48262;4238
321;4238;17454,713;47272;4238
