;Current Best;Current Average;Current Worst;Global Best
92;56548;99800,09;157336;5238
93;59144;100451,836;149416;5238
94;62108;101417,484;159546;5238
95;57434;102027,62;159462;5238
96;58438;105213,48;156050;5238
97;62444;105771,21;166354;5238
98;51500;104429,87;166650;5238
99;48782;102414,43;146506;5238
100;49782;103610,3;162476;5238
101;45790;104033,42;155250;5238
102;54790;103695,555;158276;5238
103;56486;105244,125;158570;5238
104;55802;108006,42;172732;5238
105;53452;108059,16;166226;5238
106;53450;107240,86;170206;5238
107;60524;108389,664;172210;5238
108;66698;110048;174222;5238
109;56450;111069,2;172570;5238
110;59956;110799,266;164648;5238
111;69914;112181,414;167684;5238
112;58412;110939,55;168694;5238
113;58416;112950,664;175038;5238
114;62874;112097,36;164666;5238
115;67606;114736,83;167670;5238
116;69820;116084,83;172034;5238
117;65816;118314,21;194070;5238
118;58548;118076,53;184226;5238
119;55996;118177,28;184582;5238
120;57546;120231,76;189988;5238
121;64162;120336,96;193476;5238
122;68748;122673,47;182044;5238
123;69534;123807,72;189620;5238
124;73550;126400,04;201588;5238
125;74516;125849,8;182854;5238
126;65198;124044,83;185742;5238
127;63194;125811,25;198594;5238
128;65190;126368,55;198594;5238
129;65336;128522,43;196836;5238
130;67372;128532,08;197352;5238
131;71378;128298,72;197826;5238
132;67388;127293,414;202098;5238
133;73514;125086,266;193710;5238
134;83556;126756,08;195716;5238
135;81558;127217,38;193448;5238
136;81566;126627,51;190436;5238
137;81464;124947,89;185608;5238
138;65056;125825,76;193652;5238
139;67058;125044,55;195490;5238
140;75146;126922,38;225380;5238
141;74064;127476,93;200692;5238
142;68176;128786,8;204696;5238
143;72800;129447,47;208698;5238
144;67312;128632,84;221856;5238
145;70868;129915,04;223854;5238
146;79870;130707,336;222856;5238
147;67940;131114,2;229864;5238
148;72898;131299,02;235008;5238
149;71882;133498,9;208340;5238
150;70884;132557,98;224790;5238
151;67906;131640,3;211870;5238
152;66122;129095,89;214430;5238
153;64122;129474,055;197370;5238
154;59124;128920,13;205810;5238
155;78000;130443,07;201436;5238
156;70970;131334,05;216442;5238
157;67544;132229,75;216448;5238
158;71046;129653,47;214288;5238
159;73942;128680,19;209730;5238
160;75300;129072,75;213744;5238
161;85698;128437,23;202844;5238
162;72430;128036,85;204644;5238
163;77970;126929,53;199138;5238
164;78048;126959,76;196758;5238
165;68966;125242,85;193752;5238
166;73174;127259,09;191752;5238
167;80882;130089,11;201428;5238
168;73650;129652,23;203910;5238
169;75804;127539,49;207856;5238
170;62082;129497,6;226202;5238
171;72424;129492,414;214870;5238
172;72626;131399,86;202976;5238
173;75060;133818,69;203622;5238
174;77942;132409,78;221972;5238
175;65476;130720,664;247258;5238
176;65226;130573,7;255872;5238
177;68238;132394,92;266136;5238
178;68238;133121,84;230820;5238
179;66338;132318,3;199716;5238
180;75870;135264,25;208764;5238
181;66422;135500,53;214148;5238
182;77260;134924,98;207022;5238
183;77262;135691,77;211630;5238
184;78372;137717,5;216124;5238
185;78384;137011,36;195002;5238
186;85882;136625,47;196042;5238
187;81236;135491,02;188790;5238
188;86692;136103,66;203462;5238
189;77420;136340,6;196202;5238
190;82572;135647,33;197212;5238
191;80970;136518,9;207840;5238
192;84566;136554,66;211636;5238
193;79418;138018,77;189408;5238
194;82064;141340,05;208670;5238
195;82066;140852,94;208666;5238
196;83330;142328,77;215640;5238
197;68788;141878,64;207462;5238
198;81620;142301,92;202374;5238
199;83366;139969,05;207528;5238
200;88000;142848,4;214838;5238
201;81102;143089,17;214420;5238
202;74400;144001,45;218824;5238
203;79190;144278,92;225814;5238
204;84620;144909,52;222804;5238
205;80384;146202,03;237686;5238
206;79992;146936,08;226932;5238
207;93310;147807,02;225936;5238
208;88898;147210,9;231878;5238
209;89514;148119,12;232782;5238
210;90258;149484,53;220428;5238
211;75344;152483,4;219428;5238
212;74346;149242,9;219976;5238
213;75328;151666,5;218036;5238
214;78850;149945,48;223668;5238
215;76042;151662,38;237694;5238
216;76038;155038,86;236692;5238
217;75118;152463,56;228222;5238
218;88248;154618,27;228924;5238
219;89254;155584,56;221356;5238
220;91634;156560,19;231838;5238
221;98772;157926,67;219756;5238
222;101404;156884,19;229980;5238
223;94098;154913,64;254022;5238
224;98290;154706,86;237748;5238
225;96486;154176,75;238748;5238
226;93352;153221,14;223240;5238
227;93884;154922,03;221160;5238
228;100804;157290,62;216182;5238
229;97890;158592,75;225522;5238
230;95896;161130,4;226366;5238
231;103932;161203,58;225338;5238
232;94326;159585,02;222304;5238
233;107476;159685,81;220496;5238
234;91400;160551,05;249674;5238
235;82882;160714,1;233604;5238
236;83166;161199,31;229776;5238
237;102640;162600,05;231476;5238
238;98642;163187,88;237920;5238
239;108556;164434,64;241916;5238
240;106552;164061,1;247530;5238
241;104228;165141,31;251216;5238
242;99544;166153,8;252512;5238
243;92286;167218,64;254510;5238
244;91288;166431,88;240380;5238
245;112880;164776,67;239452;5238
246;109796;164502,23;235768;5238
247;108034;166125,81;254178;5238
248;106300;164860,86;234776;5238
249;102484;164827,4;245928;5238
250;98484;162608,95;248934;5238
251;111588;162584,64;233752;5238
252;112222;162239,14;229694;5238
253;98430;163901,84;253442;5238
254;93510;164833,78;213256;5238
255;95512;166956,2;233404;5238
256;99776;166465,92;248124;5238
257;106744;167634;231678;5238
258;111256;167058,14;234684;5238
259;106754;169458,14;224350;5238
260;106948;169208,31;233618;5238
261;106326;170127,11;262188;5238
262;116968;169763,36;247376;5238
263;117634;168688,52;257094;5238
264;114334;169786,64;257092;5238
265;115264;172014,34;260712;5238
266;112122;174478,38;257348;5238
267;115104;174805,39;263348;5238
268;104434;174578,05;264354;5238
269;110086;174443,97;271858;5238
270;116396;174854,42;286080;5238
271;115220;175466;295126;5238
272;108482;174684,86;295708;5238
273;108488;175825,25;281734;5238
274;110570;174661,14;280632;5238
275;100518;172454,6;286034;5238
276;100740;170620,61;266186;5238
277;98738;171393,66;265454;5238
278;104170;173593,95;269462;5238
279;94370;175512,6;262602;5238
280;107644;176573,53;292546;5238
281;113102;175349,86;248372;5238
282;109394;176706,9;257666;5238
283;113684;178268,77;262178;5238
284;108736;177948,4;270924;5238
285;115896;180228,77;272800;5238
286;116944;182511,95;275578;5238
287;113524;183808,34;272576;5238
288;119644;185670,9;271398;5238
289;113146;185197,12;265740;5238
290;118474;186167,5;277188;5238
291;129600;187228,72;281194;5238
292;115258;190288,48;276194;5238
293;119096;190248,86;271174;5238
294;125118;190432,3;279406;5238
295;126798;192281,94;293202;5238
296;121504;194240,95;278740;5238
297;118358;193949,77;284582;5238
298;115838;195924,45;285614;5238
299;127016;196384,69;284966;5238
300;116692;193860,05;285468;5238
301;118704;195679,14;285142;5238
302;118056;194229,17;287128;5238
303;113274;194266,47;306518;5238
304;123600;193486,19;275882;5238
305;129396;192646,64;296826;5238
306;120990;191702,38;301846;5238
307;118990;193348,86;305854;5238
308;125150;192080,55;303282;5238
309;123348;193532,3;290038;5238
310;116380;192435,84;294350;5238
311;117202;192019,44;285198;5238
312;120660;191016,86;283018;5238
313;122332;189012,69;289540;5238
314;118468;187395,06;272140;5238
315;118934;190361,06;278260;5238
316;121534;191300,05;276154;5238
317;118538;190447,39;289218;5238
318;129016;194777,81;282492;5238
319;104280;194019,69;290318;5238
320;112476;193247,84;278228;5238
321;109466;196535,56;278226;5238
322;120368;197601,44;269584;5238
323;119368;200039,31;285256;5238
324;122576;201300,16;283352;5238
325;126756;201938,61;279350;5238
326;126550;200771,31;281462;5238
327;127758;201352,81;288878;5238
328;127254;201693,23;277294;5238
329;123048;204371;291232;5238
330;117840;204152,6;269762;5238
331;117844;206636,31;282230;5238
332;128722;205776,6;278582;5238
333;130348;204658,38;279912;5238
334;137298;210662,05;309568;5238
335;119884;210286,58;296632;5238
336;130084;212111,23;309584;5238
337;128870;212148;309584;5238
338;140352;213054,81;307336;5238
339;142622;212962,86;298120;5238
340;134502;213033,66;287550;5238
341;129036;214146,34;301600;5238
342;131442;212940,11;285644;5238
343;141200;213032,9;279596;5238
344;149608;214163,36;277496;5238
345;151018;213954,48;290998;5238
346;139250;213427,6;287674;5238
347;153378;212938,69;283260;5238
348;151642;215681,62;305332;5238
349;156222;216494,83;359006;5238
350;154800;215916,34;326984;5238
351;134662;216682,8;345684;5238
352;143426;214016,11;322374;5238
353;140076;216332,69;292694;5238
354;133102;217560,94;303614;5238
355;138064;218859,22;333874;5238
356;140072;220097,31;333276;5238
357;140774;220374,86;307942;5238
358;131676;221091,83;315532;5238
359;145656;221210,69;300658;5238
360;148588;223513,83;323550;5238
361;137744;220332,23;323546;5238
362;149096;221209,5;311922;5238
363;158636;223266,67;317408;5238
364;153370;227744,23;319718;5238
365;153170;227277,5;320488;5238
366;149974;227973,02;328472;5238
367;149966;229894,64;318806;5238
368;152854;231796,83;316802;5238
369;150772;230638,48;320130;5238
370;144694;230111,12;324080;5238
371;145314;228961,81;332584;5238
372;145808;229931,28;306298;5238
373;136460;232432,88;336054;5238
374;126250;232724,88;341036;5238
375;143484;233361,81;340754;5238
376;143478;236073,92;351762;5238
377;157308;236346,19;350766;5238
378;143032;237216,86;339786;5238
379;161910;238770,48;340788;5238
380;163216;238919,25;315044;5238
381;165190;241460,64;322166;5238
382;164136;241719,95;320484;5238
383;153658;243168,6;310228;5238
384;166928;244754,05;319776;5238
385;162256;245718,83;332466;5238
386;161016;247157,44;332584;5238
387;158626;248541,92;347546;5238
388;165366;247030,23;347764;5238
389;166376;244689,89;348540;5238
390;140068;248993,77;350346;5238
391;169206;249735,69;346774;5238
392;172808;247240,3;335066;5238
393;166306;249455,58;338662;5238
394;160932;251207,78;361162;5238
395;161928;251214,38;374472;5238
396;175274;251690,03;392744;5238
397;179820;251894,8;370378;5238
398;161706;247466,4;360128;5238
399;161702;249101,55;342512;5238
