0; 100_100_0.8000001_0.1_5; 4236
1; 100_100_0.8000001_0.1_5; 4236
2; 100_100_0.8000001_0.1_5; 4236
3; 100_100_0.8000001_0.1_5; 4236
4; 100_100_0.8000001_0.1_5; 4236
